Date,Ticker,Open,High,Low,Close,Volume
2023-03-13,AMZN,269.23,280.29,257.67,257.99,12413322
2023-03-14,GOOG,465.91,468.61,447.51,452.77,50536220
2023-03-15,GOOG,447.13,447.45,444.97,446.87,92134603
2023-03-16,MSFT,216.57,231.7,208.98,209.12,18990009
2023-03-17,AMZN,438.38,443.13,431.99,433.46,88745246
2023-03-18,AAPL,380.86,396.11,380.29,395.02,29584519
2023-03-19,TSLA,286.52,295.34,272.25,278.96,62718853
2023-03-20,TSLA,469.01,482.68,467.07,474.65,46154716
2023-03-21,GOOG,448.55,465.64,436.39,459.14,85906644
2023-03-22,AAPL,132.95,143.07,125.26,139.0,85084111
2023-03-23,MSFT,442.49,445.79,433.73,434.03,62738888
2023-03-24,MSFT,268.86,283.9,256.03,276.3,70622529
2023-03-25,MSFT,388.56,402.07,385.5,388.94,97254146
2023-03-26,AMZN,195.67,205.15,181.86,199.69,30560535
2023-03-27,TSLA,259.14,265.03,257.57,263.06,56708128
2023-03-28,AAPL,134.35,136.29,125.51,133.88,15613909
2023-03-29,GOOG,314.55,327.0,313.28,326.79,39203621
2023-03-30,TSLA,127.26,131.24,108.86,124.16,63402926
2023-03-31,AAPL,329.35,340.44,316.59,323.7,23961793
2023-04-01,AMZN,495.04,511.03,477.9,509.02,35291481
2023-04-02,GOOG,212.4,214.41,193.69,198.55,56347845
2023-04-03,AMZN,496.74,503.83,482.64,491.42,2458530
2023-04-04,MSFT,366.23,375.34,358.67,374.17,75704876
2023-04-05,TSLA,138.25,153.46,133.3,144.07,13465645
2023-04-06,MSFT,125.5,143.6,114.18,124.71,21670198
2023-04-07,AAPL,355.8,363.67,345.88,349.87,92057927
2023-04-08,GOOG,276.97,282.42,259.37,270.56,50175125
2023-04-09,TSLA,231.18,231.87,224.37,226.14,61984159
2023-04-10,GOOG,318.32,328.73,300.65,302.24,16827114
2023-04-11,AAPL,217.12,229.75,212.61,217.99,70671050
2023-04-12,AMZN,235.51,255.38,226.43,237.56,51501504
2023-04-13,GOOG,157.89,162.15,144.59,154.55,58012762
2023-04-14,MSFT,388.13,392.77,368.57,392.65,89261058
2023-04-15,GOOG,238.78,254.42,219.0,238.2,67520116
2023-04-16,MSFT,172.5,190.45,156.38,166.09,89364877
2023-04-17,AAPL,336.77,355.06,335.97,351.89,96657525
2023-04-18,AMZN,113.34,130.09,110.13,115.06,39240022
2023-04-19,TSLA,411.39,429.15,410.01,418.38,1017510
2023-04-20,GOOG,458.58,472.31,439.3,466.89,39771303
2023-04-21,GOOG,482.12,501.24,467.09,476.61,87605055
2023-04-22,AMZN,304.98,313.12,294.03,295.11,24892724
2023-04-23,MSFT,339.57,357.53,336.37,350.84,46815687
2023-04-24,AMZN,216.08,225.42,201.86,202.08,48004294
2023-04-25,AMZN,119.5,138.09,101.78,137.69,99472581
2023-04-26,AMZN,307.48,323.87,303.61,316.56,28150392
2023-04-27,AAPL,288.23,302.25,282.27,282.42,20055127
2023-04-28,AAPL,115.68,134.93,98.34,121.52,25078491
2023-04-29,MSFT,147.92,156.9,132.0,149.19,96315453
2023-04-30,GOOG,270.95,290.01,259.7,264.01,81059020
2023-05-01,AMZN,404.45,410.14,397.84,405.83,1228504
2023-05-02,AAPL,471.67,486.38,470.18,477.65,46500908
2023-05-03,TSLA,455.57,466.34,436.79,462.98,86369553
2023-05-04,MSFT,126.24,145.49,123.59,140.65,30529335
2023-05-05,AAPL,224.82,236.63,222.63,223.85,68438132
2023-05-06,MSFT,198.02,202.35,182.13,201.08,82956052
2023-05-07,GOOG,482.86,492.83,477.31,489.55,60197140
2023-05-08,MSFT,312.39,328.59,303.54,323.96,13189046
2023-05-09,GOOG,291.18,301.48,279.54,286.86,79677939
2023-05-10,TSLA,415.33,419.23,409.05,414.61,21265253
2023-05-11,GOOG,188.46,189.16,173.98,179.43,6674707
2023-05-12,MSFT,217.37,233.24,214.1,219.18,48782876
2023-05-13,TSLA,129.01,131.19,127.7,128.48,52770752
2023-05-14,AAPL,468.94,486.81,467.67,468.66,42465724
2023-05-15,MSFT,122.25,122.4,106.2,121.43,32248835
2023-05-16,AAPL,260.61,263.57,240.74,260.15,49969102
2023-05-17,MSFT,465.19,476.07,454.71,464.25,65517148
2023-05-18,TSLA,460.73,477.32,460.27,466.92,37306637
2023-05-19,AMZN,184.27,186.45,175.53,177.25,86204753
2023-05-20,MSFT,443.11,460.78,436.85,450.44,42873359
2023-05-21,AMZN,148.27,155.58,144.65,148.07,28162022
2023-05-22,MSFT,492.43,505.58,481.2,485.56,33098075
2023-05-23,TSLA,182.45,186.61,169.15,179.09,26227038
2023-05-24,AMZN,458.16,467.32,443.76,454.35,92254329
2023-05-25,MSFT,313.39,323.2,308.14,322.74,7651984
2023-05-26,AMZN,322.34,333.04,310.38,332.55,53564351
2023-05-27,AAPL,103.67,115.43,84.29,93.7,79206257
2023-05-28,AMZN,312.03,327.99,298.01,324.94,63559659
2023-05-29,AAPL,427.68,438.09,422.76,437.82,87851512
2023-05-30,MSFT,491.34,503.85,480.98,496.27,53553560
2023-05-31,TSLA,446.77,452.58,443.77,447.87,50154188
2023-06-01,AMZN,220.9,237.54,201.18,202.58,26275422
2023-06-02,MSFT,299.29,306.15,284.6,288.05,88961759
2023-06-03,TSLA,257.34,259.98,254.22,255.11,21164578
2023-06-04,AMZN,387.77,406.74,382.45,385.39,48729768
2023-06-05,GOOG,292.17,299.54,276.48,290.71,99645072
2023-06-06,AAPL,154.59,172.36,147.31,159.64,53869744
2023-06-07,GOOG,151.62,165.11,150.64,163.79,10486644
2023-06-08,MSFT,393.98,403.64,389.72,395.89,43035014
2023-06-09,MSFT,232.01,242.3,223.74,239.2,2405601
2023-06-10,GOOG,191.06,207.52,177.26,201.87,56158919
2023-06-11,MSFT,131.55,136.35,118.0,122.3,79905195
2023-06-12,GOOG,101.39,102.87,92.77,101.97,55897821
2023-06-13,TSLA,389.34,400.63,378.48,387.69,59760246
2023-06-14,AMZN,361.59,378.0,353.16,372.97,78025049
2023-06-15,TSLA,119.72,128.75,106.71,119.04,67741472
2023-06-16,TSLA,118.03,121.54,116.0,119.67,47714945
2023-06-17,MSFT,431.59,432.71,419.46,424.17,3856234
2023-06-18,MSFT,353.32,355.15,334.32,341.46,29757254
2023-06-19,MSFT,467.72,473.04,464.38,472.93,90986090
2023-06-20,MSFT,184.59,198.1,183.96,184.78,7050393
2023-06-21,MSFT,152.39,158.76,152.05,154.73,15715367
2023-06-22,TSLA,252.62,265.84,233.93,237.12,45258367
2023-06-23,MSFT,191.16,195.89,190.2,191.38,71288026
2023-06-24,TSLA,405.81,406.03,401.82,403.32,56826654
2023-06-25,MSFT,380.18,385.71,364.19,365.89,24633828
2023-06-26,GOOG,121.01,131.69,105.98,122.23,36949879
2023-06-27,AMZN,436.99,445.96,427.92,439.6,33574975
2023-06-28,AAPL,165.09,167.44,156.05,162.09,81705957
2023-06-29,AAPL,326.77,338.7,308.69,329.3,63596893
2023-06-30,AMZN,123.52,129.94,123.44,129.39,48467642
2023-07-01,AMZN,143.26,157.34,129.76,151.7,85398413
2023-07-02,AAPL,317.31,327.12,316.47,320.37,13513604
2023-07-03,AMZN,128.23,128.89,122.59,128.56,99746922
2023-07-04,MSFT,451.86,461.12,438.81,443.86,55801290
2023-07-05,AAPL,303.39,317.68,302.76,311.09,11662708
2023-07-06,AAPL,496.51,498.42,495.95,496.08,80286866
2023-07-07,GOOG,214.44,229.46,195.28,197.9,35860652
2023-07-08,MSFT,403.78,411.9,387.19,394.69,23797506
2023-07-09,AMZN,243.14,254.29,240.41,242.88,68133659
2023-07-10,AAPL,131.52,147.25,118.64,127.72,79692425
2023-07-11,GOOG,383.29,396.61,372.06,377.47,82219492
2023-07-12,GOOG,499.28,511.73,497.06,508.53,13297240
2023-07-13,GOOG,160.58,164.29,158.44,163.97,94020454
2023-07-14,MSFT,281.84,284.24,268.94,273.09,50874419
2023-07-15,AAPL,389.36,401.08,375.81,378.31,49633740
2023-07-16,AAPL,241.42,243.48,233.46,234.16,80891701
2023-07-17,TSLA,276.78,290.14,273.32,273.53,13114569
2023-07-18,GOOG,135.67,146.42,122.9,134.0,74002487
2023-07-19,MSFT,237.87,256.26,220.97,248.43,47664232
2023-07-20,AAPL,267.62,278.43,252.39,273.5,27426336
2023-07-21,MSFT,389.61,394.81,374.74,387.87,54701240
2023-07-22,MSFT,353.79,364.17,340.86,352.92,29917138
2023-07-23,GOOG,360.46,361.61,348.75,354.1,41568863
2023-07-24,GOOG,239.45,257.2,233.59,244.93,24544570
2023-07-25,TSLA,459.18,463.87,441.34,449.32,86378975
2023-07-26,AMZN,239.27,243.49,238.29,238.48,6291968
2023-07-27,AMZN,254.5,265.28,253.35,257.78,20445348
2023-07-28,MSFT,437.53,451.67,433.04,451.56,28173906
2023-07-29,MSFT,134.92,150.33,117.31,118.24,3003493
2023-07-30,TSLA,436.02,452.77,417.66,439.4,3745932
2023-07-31,MSFT,191.87,192.18,185.68,187.18,51979580
2023-08-01,MSFT,442.98,461.36,439.58,448.56,75008106
2023-08-02,AMZN,209.28,217.35,189.65,197.18,84599318
2023-08-03,GOOG,295.21,301.65,292.44,294.68,34894045
2023-08-04,TSLA,234.6,249.75,215.8,243.85,29569614
2023-08-05,AAPL,223.38,233.88,222.96,232.87,89084080
2023-08-06,GOOG,154.57,155.99,135.49,140.45,26177642
2023-08-07,AMZN,466.84,479.1,464.84,475.88,61282237
2023-08-08,AAPL,204.92,219.12,189.52,210.1,12120557
2023-08-09,TSLA,144.71,160.27,140.86,143.75,59917700
2023-08-10,MSFT,160.39,167.56,157.9,166.49,29561795
2023-08-11,GOOG,444.76,444.77,433.0,440.35,9327974
2023-08-12,MSFT,162.41,180.89,153.07,166.05,16522035
2023-08-13,AAPL,188.22,207.33,173.94,181.0,29250068
2023-08-14,TSLA,383.38,395.6,366.16,368.43,53812419
2023-08-15,MSFT,464.49,477.93,450.19,461.24,11940721
2023-08-16,MSFT,106.6,108.35,94.62,103.68,60953929
2023-08-17,AAPL,165.96,172.98,152.64,154.35,72655780
2023-08-18,AMZN,476.26,489.46,467.13,483.6,65805131
2023-08-19,AMZN,107.72,117.85,88.03,104.49,23510423
2023-08-20,AAPL,179.11,187.38,159.76,178.24,24941929
2023-08-21,GOOG,381.26,400.84,364.57,392.56,30563655
2023-08-22,AMZN,493.93,507.69,480.27,485.86,43475136
2023-08-23,AAPL,111.11,113.63,108.2,108.96,80153721
2023-08-24,MSFT,345.57,361.59,344.54,357.51,46030152
2023-08-25,GOOG,350.74,367.12,341.96,361.96,93884621
2023-08-26,TSLA,410.06,419.5,409.37,415.72,6902558
2023-08-27,AAPL,461.96,462.69,447.89,457.27,77934393
2023-08-28,TSLA,307.54,314.53,289.99,310.36,95547175
2023-08-29,GOOG,307.54,309.95,304.97,308.88,96008169
2023-08-30,AAPL,244.3,248.3,225.15,237.03,63791650
2023-08-31,AMZN,184.26,200.68,181.16,186.53,57216256
2023-09-01,AAPL,279.42,283.76,272.11,274.35,5957740
2023-09-02,MSFT,356.51,363.92,344.2,355.07,52776260
2023-09-03,GOOG,401.08,410.04,398.91,406.29,70021802
2023-09-04,GOOG,493.12,504.34,481.81,494.52,36078255
2023-09-05,MSFT,315.94,328.16,307.12,313.45,26122592
2023-09-06,GOOG,270.37,272.77,257.38,268.75,92107511
2023-09-07,AMZN,413.48,432.59,403.97,431.97,15303862
2023-09-08,MSFT,415.97,418.51,411.79,418.39,65575477
2023-09-09,TSLA,188.32,206.35,182.61,193.16,28290830
2023-09-10,GOOG,161.53,171.8,150.0,150.82,17794969
2023-09-11,MSFT,266.66,273.15,249.65,258.01,12538445
2023-09-12,MSFT,180.3,197.87,179.76,183.66,29710459
2023-09-13,GOOG,191.78,198.26,191.74,195.5,20760627
2023-09-14,MSFT,276.55,288.52,262.03,274.32,56105040
2023-09-15,TSLA,233.91,238.11,220.88,227.69,53256488
2023-09-16,GOOG,498.76,504.06,497.73,499.24,22015534
2023-09-17,AMZN,491.04,505.88,475.21,499.85,33657541
2023-09-18,TSLA,185.24,186.79,168.18,186.67,28278263
2023-09-19,TSLA,303.64,319.37,292.58,294.83,11893898
2023-09-20,TSLA,338.58,340.98,326.3,334.5,14133230
2023-09-21,GOOG,440.01,444.93,429.24,432.7,84595725
2023-09-22,TSLA,490.98,494.54,483.57,484.97,78494582
2023-09-23,GOOG,231.07,231.15,226.88,230.43,91085808
2023-09-24,AAPL,356.35,361.25,346.48,360.6,69033091
2023-09-25,TSLA,122.63,140.19,105.0,113.08,94986986
2023-09-26,GOOG,180.51,183.65,172.59,175.77,76721896
2023-09-27,MSFT,409.53,421.91,395.71,414.53,58145840
2023-09-28,AMZN,482.3,501.07,470.05,484.84,81009129
2023-09-29,MSFT,136.56,153.46,127.15,135.24,86238075
2023-09-30,AMZN,419.0,423.71,418.11,419.63,67424751
2023-10-01,MSFT,485.21,495.56,465.24,470.16,20930001
2023-10-02,AMZN,116.16,132.68,101.48,121.04,6800572
2023-10-03,AAPL,173.15,177.61,162.35,166.05,12687014
2023-10-04,AMZN,458.42,471.0,457.45,461.68,75957440
2023-10-05,MSFT,350.66,363.77,341.69,356.58,54821405
2023-10-06,TSLA,248.52,265.18,228.64,253.11,62424203
2023-10-07,GOOG,126.16,143.75,121.25,133.04,51278027
2023-10-08,AAPL,184.64,202.54,182.24,194.36,23625142
2023-10-09,GOOG,162.57,165.84,145.33,154.29,4623429
2023-10-10,TSLA,202.5,207.12,201.3,203.95,51993490
2023-10-11,MSFT,250.33,262.49,244.46,260.12,6756682
2023-10-12,MSFT,146.77,154.22,144.48,148.6,47634713
2023-10-13,AMZN,166.2,167.81,160.59,162.3,39863927
2023-10-14,GOOG,286.26,291.51,279.04,279.97,10855965
2023-10-15,AMZN,155.49,157.8,143.76,156.44,59989171
2023-10-16,AMZN,144.9,148.06,132.0,144.65,8205515
2023-10-17,AMZN,195.62,211.98,187.64,205.63,83222141
2023-10-18,AMZN,189.91,209.84,172.74,209.76,40651966
2023-10-19,AAPL,360.46,368.58,353.07,362.68,55201865
2023-10-20,GOOG,422.01,439.59,417.92,423.82,83160926
2023-10-21,MSFT,170.71,175.91,154.27,164.72,6770345
2023-10-22,GOOG,227.26,232.79,221.52,225.27,97339488
2023-10-23,AMZN,446.62,460.64,443.7,446.78,92441727
2023-10-24,AAPL,466.52,479.39,448.81,474.33,20637402
2023-10-25,AMZN,454.1,456.5,440.0,452.83,50980099
2023-10-26,MSFT,261.32,263.02,243.14,243.92,32173546
2023-10-27,MSFT,197.94,204.85,181.35,191.83,82994075
2023-10-28,AAPL,384.56,398.02,375.31,386.87,71383223
2023-10-29,AAPL,453.97,463.47,442.37,463.37,5850843
2023-10-30,TSLA,170.33,188.26,170.32,187.58,88518411
2023-10-31,GOOG,367.07,383.56,356.31,370.37,63843896
2023-11-01,TSLA,335.25,339.86,321.55,328.93,40194589
2023-11-02,AAPL,435.99,454.7,418.11,448.82,80899207
2023-11-03,MSFT,193.8,200.02,185.09,193.11,43019629
2023-11-04,GOOG,172.33,179.22,170.07,170.85,97807787
2023-11-05,AAPL,187.78,197.54,170.41,171.39,59321251
2023-11-06,TSLA,139.97,156.73,128.07,152.09,87817108
2023-11-07,AAPL,207.71,210.27,196.01,201.42,65557740
2023-11-08,GOOG,308.46,315.49,305.82,311.53,78250796
2023-11-09,GOOG,165.74,175.55,165.55,166.98,70590057
2023-11-10,GOOG,291.99,293.16,277.67,291.93,93010459
2023-11-11,TSLA,311.47,322.33,307.66,315.22,98897687
2023-11-12,MSFT,485.3,491.76,481.3,487.26,80792428
2023-11-13,TSLA,365.86,382.64,357.1,376.79,37578712
2023-11-14,TSLA,394.98,396.76,391.3,394.58,26633103
2023-11-15,GOOG,494.23,498.35,493.2,497.61,92484424
2023-11-16,GOOG,233.88,250.23,218.05,236.46,52522169
2023-11-17,AAPL,440.36,459.71,426.36,433.78,97502978
2023-11-18,GOOG,199.68,216.36,195.42,204.02,33774951
2023-11-19,TSLA,208.0,211.71,194.01,205.8,35997312
2023-11-20,TSLA,345.54,353.6,331.05,336.81,8303972
2023-11-21,TSLA,212.53,215.12,202.36,214.23,6911870
2023-11-22,GOOG,479.62,497.2,470.69,491.16,94912245
2023-11-23,GOOG,386.03,393.37,374.1,385.89,46943680
2023-11-24,MSFT,343.7,347.24,328.08,339.09,94076999
2023-11-25,TSLA,440.91,441.81,437.2,437.65,43365994
2023-11-26,AMZN,202.09,205.34,188.12,198.56,94302896
2023-11-27,AMZN,100.59,111.53,95.83,108.54,98066567
2023-11-28,TSLA,296.69,301.16,293.79,295.17,94905609
2023-11-29,GOOG,488.95,489.4,487.91,489.28,81161849
2023-11-30,AMZN,253.97,261.76,237.11,261.44,24573887
2023-12-01,MSFT,424.03,429.32,421.87,425.67,76991480
2023-12-02,AAPL,274.85,287.23,272.77,275.43,54916313
2023-12-03,AAPL,459.52,460.6,450.96,456.11,34178418
2023-12-04,MSFT,182.85,186.51,168.34,174.46,45873224
2023-12-05,AMZN,440.18,453.51,423.86,450.95,63704649
2023-12-06,MSFT,251.54,259.87,249.81,254.5,5322394
2023-12-07,AAPL,294.73,306.96,281.11,301.43,15820051
2023-12-08,MSFT,341.29,359.12,323.59,356.69,62026383
2023-12-09,MSFT,421.56,427.58,420.53,427.39,62605015
2023-12-10,AAPL,277.07,281.7,258.36,258.97,70838019
2023-12-11,MSFT,200.61,205.53,185.89,194.4,58063758
2023-12-12,AMZN,139.03,152.18,128.67,141.32,1230879
2023-12-13,AAPL,202.62,205.91,188.4,189.78,9740584
2023-12-14,GOOG,202.17,212.62,182.65,202.6,38070501
2023-12-15,GOOG,178.87,181.91,174.36,178.94,2816392
2023-12-16,MSFT,438.91,458.67,425.95,444.18,35118679
2023-12-17,MSFT,381.81,388.4,370.41,380.51,87886137
2023-12-18,AMZN,449.25,457.05,440.18,450.22,90379271
2023-12-19,TSLA,460.35,473.58,446.36,457.99,61639647
2023-12-20,MSFT,282.11,296.66,262.5,285.62,68797522
2023-12-21,GOOG,349.54,359.38,332.35,355.83,45169266
2023-12-22,MSFT,167.79,172.36,155.71,162.39,22733553
2023-12-23,MSFT,396.76,405.58,390.17,401.25,29239449
2023-12-24,AMZN,342.73,347.1,329.68,335.55,60095824
2023-12-25,MSFT,427.23,436.38,410.83,414.85,74965481
2023-12-26,AAPL,365.49,374.1,357.57,360.29,89476920
2023-12-27,AMZN,261.09,280.51,256.24,268.51,33589060
2023-12-28,TSLA,427.71,438.61,426.04,426.26,57767598
2023-12-29,TSLA,336.13,354.66,324.13,345.89,18428834
2023-12-30,AMZN,147.81,151.84,147.07,147.76,88407162
2023-12-31,AMZN,117.07,124.75,99.77,120.71,5221966
2023-01-01,TSLA,281.69,299.67,271.31,297.5,27465327
2023-01-02,AMZN,377.8,386.2,375.13,379.76,34548983
2023-01-03,TSLA,420.6,430.14,407.76,414.11,21423386
2023-01-04,MSFT,412.2,429.75,398.33,421.85,69959151
2023-01-05,TSLA,147.99,151.81,131.2,139.32,77391675
2023-01-06,AMZN,487.6,505.44,476.26,502.21,27363039
2023-01-07,MSFT,465.18,470.66,457.21,461.85,51589452
2023-01-08,AAPL,478.59,490.82,473.72,476.7,77245480
2023-01-09,GOOG,181.33,195.84,174.72,177.76,54397517
2023-01-10,AMZN,216.47,216.94,199.67,210.62,22479034
2023-01-11,TSLA,389.8,406.5,372.11,401.24,97079713
2023-01-12,AAPL,216.51,221.72,203.42,220.75,7355952
2023-01-13,MSFT,410.35,420.76,398.9,420.4,90124323
2023-01-14,MSFT,168.42,179.67,158.27,165.21,54524627
2023-01-15,TSLA,498.99,508.49,485.61,496.18,54040683
2023-01-16,MSFT,412.91,425.78,404.59,416.69,17650268
2023-01-17,AAPL,419.34,433.67,412.98,427.49,73889009
2023-01-18,AAPL,387.39,399.18,378.69,389.81,15168226
2023-01-19,AMZN,376.27,378.33,360.34,362.06,47328166
2023-01-20,AAPL,119.25,119.45,118.62,119.16,83265458
2023-01-21,MSFT,183.27,185.69,167.16,179.34,31624175
2023-01-22,AAPL,322.11,339.05,312.07,329.23,83118419
2023-01-23,AAPL,289.52,298.42,272.27,292.76,16257783
2023-01-24,MSFT,494.31,503.64,494.06,498.0,12504929
2023-01-25,AAPL,482.17,494.75,469.36,491.05,89240447
2023-01-26,MSFT,467.64,475.32,455.08,460.66,3230914
2023-01-27,MSFT,355.68,369.43,350.23,357.68,29138040
2023-01-28,MSFT,251.81,265.05,232.07,250.44,79237860
2023-01-29,TSLA,481.59,492.49,473.6,473.87,15581704
2023-01-30,AAPL,317.31,319.34,297.54,305.78,31343267
2023-01-31,AMZN,435.77,441.7,422.44,432.44,38851702
2023-02-01,TSLA,283.4,298.93,265.18,272.15,96280129
2023-02-02,TSLA,381.14,396.15,373.45,394.94,13003371
2023-02-03,AAPL,308.16,319.91,289.7,293.51,36961905
2023-02-04,AAPL,455.77,461.12,444.47,451.3,3398035
2023-02-05,GOOG,472.95,492.58,455.09,486.71,49474100
2023-02-06,AAPL,194.88,202.52,193.92,194.02,68577330
2023-02-07,GOOG,384.0,396.33,367.96,377.88,33646962
2023-02-08,GOOG,115.8,127.37,109.54,123.17,87043606
2023-02-09,AMZN,373.15,376.45,362.83,364.61,72513013
2023-02-10,TSLA,428.63,431.57,411.15,429.6,5522915
2023-02-11,TSLA,294.56,310.91,280.52,297.16,44597469
2023-02-12,MSFT,326.72,343.22,315.9,334.78,82578185
2023-02-13,TSLA,193.69,211.59,178.29,187.06,64234502
2023-02-14,GOOG,250.51,263.65,238.93,252.55,58400122
2023-02-15,GOOG,464.58,470.67,448.56,456.12,12738343
2023-02-16,GOOG,136.35,148.15,125.6,139.75,7277204
2023-02-17,TSLA,493.0,498.05,486.08,496.43,19619139
2023-02-18,AMZN,268.13,272.75,267.91,271.81,36038111
2023-02-19,MSFT,148.77,156.79,133.54,148.46,81687147
2023-02-20,TSLA,168.25,172.89,158.99,167.84,34757310
2023-02-21,AAPL,105.84,108.36,101.42,105.72,83170247
2023-02-22,MSFT,238.14,247.96,219.46,247.32,62649550
2023-02-23,AAPL,450.54,452.46,433.91,441.31,43239845
2023-02-24,GOOG,279.14,294.32,259.95,263.71,90244011
2023-02-25,GOOG,261.21,271.98,244.74,263.39,76248959
2023-02-26,AAPL,419.59,422.68,419.48,419.59,30586765
2023-02-27,GOOG,292.44,307.97,276.16,288.3,47353748
2023-02-28,AAPL,462.09,478.45,455.49,472.72,67085759
2023-03-01,GOOG,160.28,160.8,157.14,158.19,95426006
2023-03-02,MSFT,432.37,445.33,429.39,434.65,14091243
2023-03-03,MSFT,475.15,475.21,475.01,475.16,91885508
2023-03-04,GOOG,412.17,431.22,400.18,424.71,43663247
2023-03-05,AMZN,213.3,220.32,196.51,209.21,37707362
2023-03-06,AMZN,388.91,391.36,372.71,387.45,71457980
2023-03-07,MSFT,410.25,426.04,398.17,418.19,50293129
2023-03-08,GOOG,247.48,266.49,235.04,261.43,51077599
2023-03-09,MSFT,180.63,196.19,179.89,187.51,85249106
2023-03-10,GOOG,307.54,313.83,301.47,309.15,20811804
2023-03-11,AAPL,386.79,390.43,381.93,382.05,46767807
2023-03-12,MSFT,192.68,206.69,178.17,195.32,8297884
2023-03-13,MSFT,456.34,464.61,440.33,451.87,84412773
2023-03-14,AMZN,213.54,230.26,213.29,227.17,90609439
2023-03-15,GOOG,451.55,468.51,436.68,459.9,78469060
2023-03-16,AMZN,250.3,264.06,231.38,237.19,46311028
2023-03-17,AAPL,200.43,213.31,197.71,206.99,53429956
2023-03-18,TSLA,245.31,252.16,239.33,248.53,75356354
2023-03-19,TSLA,448.03,452.22,441.72,447.14,69622958
2023-03-20,AAPL,334.92,354.76,321.87,337.99,49662144
2023-03-21,AMZN,109.15,122.42,103.05,113.84,43147535
2023-03-22,TSLA,281.44,284.37,280.02,284.06,51272196
2023-03-23,AAPL,312.3,330.36,294.7,296.33,48997118
2023-03-24,AAPL,326.01,332.65,322.09,328.14,96708300
2023-03-25,GOOG,152.54,170.13,149.48,165.13,59662773
2023-03-26,MSFT,127.37,133.14,113.26,124.51,92600045
2023-03-27,AAPL,424.21,432.93,406.45,418.76,26388760
2023-03-28,MSFT,108.42,117.64,102.92,116.2,36407131
2023-03-29,TSLA,374.91,374.98,369.75,370.35,81130268
2023-03-30,AMZN,384.15,401.93,380.34,381.27,58318780
2023-03-31,AAPL,218.25,233.0,204.08,216.05,24044070
2023-04-01,GOOG,387.17,403.4,369.28,370.01,38238505
2023-04-02,TSLA,356.72,365.27,345.28,365.06,14849748
2023-04-03,MSFT,144.27,161.75,136.8,159.3,18576226
2023-04-04,AMZN,322.57,329.94,305.83,309.98,57709889
2023-04-05,AAPL,487.71,504.99,475.84,504.37,17124077
2023-04-06,AMZN,172.03,186.54,152.11,174.36,41710530
2023-04-07,AMZN,260.58,267.09,253.6,259.05,5560920
2023-04-08,AAPL,358.05,368.27,352.84,353.13,60709218
2023-04-09,AMZN,156.09,164.3,141.84,149.05,65961138
2023-04-10,TSLA,469.65,472.24,451.62,462.68,28765280
2023-04-11,GOOG,371.0,377.61,351.53,366.47,6686346
2023-04-12,GOOG,419.72,432.18,417.91,422.61,12653844
2023-04-13,MSFT,417.74,437.34,413.12,428.26,14408028
2023-04-14,AMZN,481.74,487.71,477.93,479.06,49996902
2023-04-15,AMZN,266.75,269.85,260.01,262.46,44889401
2023-04-16,AMZN,485.63,490.8,474.92,478.19,21818376
2023-04-17,MSFT,331.96,340.78,325.46,336.93,66036008
2023-04-18,GOOG,439.26,444.15,426.88,437.74,74775241
2023-04-19,MSFT,189.97,199.27,182.45,184.59,54619824
2023-04-20,GOOG,481.93,495.77,463.01,482.95,39569463
2023-04-21,TSLA,218.3,228.36,204.64,218.89,13649296
2023-04-22,AMZN,212.36,221.36,194.05,215.84,29938493
2023-04-23,MSFT,449.47,460.09,449.41,451.65,44508324
2023-04-24,AMZN,450.71,462.63,447.52,453.89,13201987
2023-04-25,MSFT,120.78,123.36,117.11,119.13,47447973
2023-04-26,GOOG,252.48,266.04,235.84,238.7,87119346
2023-04-27,TSLA,286.32,299.43,269.75,291.33,36113891
2023-04-28,AMZN,397.22,406.65,391.77,403.77,45560760
2023-04-29,TSLA,197.23,214.82,177.9,207.15,39297715
2023-04-30,AAPL,328.94,346.7,325.06,333.88,99341426
2023-05-01,AAPL,401.84,408.53,391.03,392.32,68195050
2023-05-02,MSFT,368.96,385.84,361.35,367.43,77630379
2023-05-03,MSFT,264.71,269.65,253.4,260.31,56316704
2023-05-04,AAPL,427.7,441.92,410.38,430.09,25610532
2023-05-05,MSFT,182.63,192.57,163.69,192.26,97030401
2023-05-06,AMZN,199.15,203.49,186.38,200.71,24430125
2023-05-07,GOOG,213.33,215.53,200.14,203.51,73469586
